"Subject" "Activity" "FeaturesStdDevMean.names" "tBodyAccMeanX" "tBodyAccMeanY" "tBodyAccMeanZ" "tBodyAccStdX" "tBodyAccStdY" "tBodyAccStdZ" "tGravityAccMeanX" "tGravityAccMeanY" "tGravityAccMeanZ" "tGravityAccStdX" "tGravityAccStdY" "tGravityAccStdZ" "tBodyAccJerkMeanX" "tBodyAccJerkMeanY" "tBodyAccJerkMeanZ" "tBodyAccJerkStdX" "tBodyAccJerkStdY" "tBodyAccJerkStdZ" "tBodyGyroMeanX" "tBodyGyroMeanY" "tBodyGyroMeanZ" "tBodyGyroStdX" "tBodyGyroStdY" "tBodyGyroStdZ" "tBodyGyroJerkMeanX" "tBodyGyroJerkMeanY" "tBodyGyroJerkMeanZ" "tBodyGyroJerkStdX" "tBodyGyroJerkStdY" "tBodyGyroJerkStdZ" "tBodyAccMagMean" "tBodyAccMagStd" "tGravityAccMagMean" "tGravityAccMagStd" "tBodyAccJerkMagMean" "tBodyAccJerkMagStd" "tBodyGyroMagMean" "tBodyGyroMagStd" "tBodyGyroJerkMagMean" "tBodyGyroJerkMagStd" "fBodyAccMeanX" "fBodyAccMeanY" "fBodyAccMeanZ" "fBodyAccStdX" "fBodyAccStdY" "fBodyAccStdZ" "fBodyAccMeanFreqX" "fBodyAccMeanFreqY" "fBodyAccMeanFreqZ" "fBodyAccJerkMeanX" "fBodyAccJerkMeanY" "fBodyAccJerkMeanZ" "fBodyAccJerkStdX" "fBodyAccJerkStdY" "fBodyAccJerkStdZ" "fBodyAccJerkMeanFreqX" "fBodyAccJerkMeanFreqY" "fBodyAccJerkMeanFreqZ" "fBodyGyroMeanX" "fBodyGyroMeanY" "fBodyGyroMeanZ" "fBodyGyroStdX" "fBodyGyroStdY" "fBodyGyroStdZ" "fBodyGyroMeanFreqX" "fBodyGyroMeanFreqY" "fBodyGyroMeanFreqZ" "fBodyAccMagMean" "fBodyAccMagStd" "fBodyAccMagMeanFreq" "fBodyBodyAccJerkMagMean" "fBodyBodyAccJerkMagStd" "fBodyBodyAccJerkMagMeanFreq" "fBodyBodyGyroMagMean" "fBodyBodyGyroMagStd" "fBodyBodyGyroMagMeanFreq" "fBodyBodyGyroJerkMagMean" "fBodyBodyGyroJerkMagStd" "fBodyBodyGyroJerkMagMeanFreq"
"555" "2" "WALKING" NA NA NA -0.105982985 NA NA -0.066831254 NA -0.36704376 NA NA -0.936350915 NA NA -0.1891735975 NA -0.47563146 -0.46118412 NA 0.02247021 NA NA -0.61018674 NA NA -0.1499381885 NA -0.093953261 NA NA -0.652137275 NA NA -0.127147689 NA NA -0.51343922 NA -0.196348635 NA NA -0.391107855 NA NA -0.348569455 NA 0.15271566 NA NA -0.53224281 NA NA -0.64055801 NA NA -0.76671077 NA -0.61706189 NA NA -0.38865089 NA NA 0.18169814 NA 0.10751963 -0.38398266 NA -0.41619288 NA NA -0.418331495 NA NA -0.320539305 NA -0.13290398 NA NA 0.203731175
"556" "2" "WALKING" NA NA NA -0.124315038 NA NA -0.090538224 NA -0.36870593 NA NA -0.98077191 NA NA -0.1483529965 NA -0.38084148 -0.42891921 NA 0.14466177 NA NA -0.58153148 NA NA -0.21297014 NA -0.10207381 NA NA -0.625419235 NA NA -0.15307983 NA NA -0.49303172 NA -0.04113044 NA NA -0.358443325 NA NA -0.333078265 NA 0.10359547 -0.46087406 NA -0.536223115 NA NA -0.68041329 NA NA -0.66641831 NA -0.56599043 NA NA -0.39170873 NA NA 0.0724100315 NA NA -0.62130966 NA -0.364434445 NA NA -0.41667146 NA NA -0.25464392 NA -0.2837339 NA NA 0.111268836
"557" "2" "WALKING" NA NA NA -0.07518192 NA 0.054239874 NA NA -0.37972217 NA NA -0.93471327 NA -0.42513808 0.15148453 NA -0.44652439 NA NA 0.112452135 NA NA -0.58218974 NA -0.53867943 NA NA 0.032816015 NA NA -0.63303768 NA NA -0.099399058 NA -0.456639215 NA NA -0.0490716807 NA NA -0.432623865 NA -0.50814712 -0.32953134 NA 0.11830143 NA NA -0.490278865 NA NA -0.660419355 NA -0.346260135 NA NA -0.49193082 NA NA -0.29561005 NA NA 0.39640669 NA -0.320230205 NA NA -0.367235405 NA NA -0.478904375 NA 0.0030473944 NA NA -0.204444727 NA NA 0.152154356
"558" "2" "WALKING" NA NA NA -0.08029552 NA -0.03938805565 NA NA -0.35969955 NA NA -0.95627667 NA NA -0.016929449 NA -0.423807115 NA NA 0.166697571 NA NA -0.56173794 NA -0.54632096 NA NA 0.032012123 NA NA -0.61412716 NA NA -0.072464775 NA -0.476836835 NA NA -0.2558374 NA NA -0.3754978 NA -0.45193372 -0.36029512 NA 0.1154505025 NA NA -0.560390285 NA NA -0.65047902 NA -0.32243988 NA NA -0.35717248 NA NA -0.23778117 NA NA 0.33962105 NA -0.34328627 NA NA -0.36351925 NA NA -0.426647105 NA 0.19147804 -0.39238367 NA -0.324732325 NA NA 0.1799200075
"559" "2" "WALKING" NA NA NA -0.1258851 NA 0.011840328 NA NA -0.37108476 NA NA -0.97062157 NA NA -0.0095849039 NA -0.45656308 NA NA -0.146968075 NA NA -0.4602655 NA -0.57194274 -0.23559649 NA -0.0755908005 NA NA -0.607218155 NA NA -0.100701045 NA -0.49024107 NA NA -0.26936582 NA NA -0.37349763 NA NA -0.30462791 NA 0.0462016005 NA NA -0.48970199 NA NA -0.673962015 NA -0.31636284 NA NA -0.53260785 NA NA -0.222924255 NA NA 0.14930033 NA -0.266346285 NA NA -0.383689655 NA NA -0.39838267 NA -0.15925916 -0.33628166 NA -0.23434074 NA NA 0.201677445
"560" "2" "WALKING" NA NA NA -0.130317235 NA -0.029383066 NA NA -0.379746975 NA NA -0.960662735 NA NA 0.013785748 NA -0.489776505 NA NA -0.157210494 NA NA -0.60161053 NA -0.59116617 -0.22928668 NA 0.0819721325 NA NA -0.60593715 NA NA -0.1393277035 NA -0.51460481 NA NA -0.305702035 NA NA -0.40283584 NA NA -0.3366561 NA 0.0622186995 NA NA -0.526502435 NA NA -0.67002609 NA -0.37246044 -0.71496827 NA -0.411644785 NA NA -0.315554365 NA NA 0.15848146 NA -0.116102393 NA NA -0.36364727 NA NA -0.433586905 NA NA -0.017687111 NA -0.24518316 NA NA 0.035068069
"561" "2" "WALKING" NA NA NA -0.096570274 NA -0.14781189 -0.077876979 NA -0.382631625 NA NA -0.892312815 NA NA 0.0855873145 NA -0.486746505 NA NA 0.221953104 NA NA -0.66131138 NA NA 0.17859579 NA -0.0592088045 NA NA -0.545232345 NA NA -0.14684159 NA -0.46366681 NA NA -0.09298049 NA NA -0.357816365 NA NA -0.23673475 NA 0.148223165 NA NA -0.461339715 NA NA -0.63823754 NA -0.36518425 -0.72389544 NA -0.54589348 NA NA -0.286161065 NA NA 0.137321735 NA -0.43365301 NA NA -0.44893954 NA NA -0.44910987 NA NA -0.078921231 NA -0.303917035 NA NA 0.0792563315
"562" "2" "WALKING" NA NA NA -0.047903144 NA -0.17038844 -0.055331312 NA -0.35489276 NA NA -0.94723436 NA NA 0.018256605 NA -0.54182278 NA NA -0.042543665 NA NA -0.454850305 NA NA -0.12944377 NA -0.0793849955 NA NA -0.561380485 NA NA -0.13440245 NA -0.50570964 -0.50953256 NA -0.069366015 NA NA -0.315096435 NA NA -0.314880535 NA 0.128728366 NA NA -0.49918364 NA NA -0.65741474 NA NA -0.7461062 NA -0.565692695 NA NA -0.227077935 NA NA 0.167424895 NA -0.28070757 NA NA -0.355206055 NA NA -0.37190795 NA NA -0.27235173 NA -0.215895135 NA NA 0.214017555
"563" "2" "WALKING" NA 0.19737448 NA -0.1031361135 NA NA -0.0408491325 NA NA -0.0767646255 NA -0.98239283 NA NA 0.01930811635 NA NA -0.407127255 NA NA -0.44305455 NA -0.41405663 NA NA -0.22492089 NA NA -0.624404785 NA -0.57614795 -0.13451579 NA -0.152269188 NA NA -0.43358741 NA NA -0.536426785 NA -0.440910065 NA NA -0.35857491 NA NA -0.5020981 NA NA -0.46184745 NA -0.680061425 NA NA -0.6715269 NA NA -0.49350667 NA -0.35123825 NA NA 0.186644094 NA NA -0.48409696 NA NA -0.46117839 NA -0.45244695 NA NA -0.417301855 NA NA -0.64738557 NA -0.17407947
"564" "2" "WALKING" NA 0.30968525 NA -0.0983745525 NA NA -0.012592106 NA NA -0.0888018525 NA -0.98846584 -0.89242525 NA -0.146551015 NA NA -0.344789155 NA NA -0.21154509 NA -0.674593065 NA NA -0.1186531985 NA NA -0.63592102 NA NA -0.10517233 NA -0.141336935 NA NA -0.444181455 NA NA -0.58618748 NA -0.32920044 NA NA -0.35985409 NA NA -0.39550924 NA NA -0.44668129 NA -0.702545215 NA NA -0.75694114 NA NA -0.404491595 NA -0.42008318 -0.50548271 NA 0.14249787 NA NA -0.48948507 NA NA -0.431150685 NA -0.45350135 NA NA -0.474877935 NA NA -0.58262124 NA NA
"565" "2" "WALKING" NA 0.28930934 NA -0.0834688545 NA NA -0.0155433115 NA NA -0.0822904355 NA -0.98083407 NA NA -0.202420026 NA NA -0.317390485 NA NA 0.031428311 NA -0.446943425 NA NA 0.0876413152 NA NA -0.64794005 NA -0.57956113 -0.14753214 NA -0.122905045 NA NA -0.465690105 NA NA -0.546132625 NA -0.38271175 NA NA -0.339941645 NA NA -0.31657804 NA NA -0.47322104 NA -0.674134145 NA NA -0.69316105 NA NA -0.45410333 NA -0.45288795 -0.49385624 NA 0.1910671655 NA NA -0.523272575 NA NA -0.441832715 NA -0.43016553 NA NA -0.41926004 NA NA -0.638756665 NA NA
"566" "2" "WALKING" NA NA -0.05216571 -0.10202009 NA -0.03008148865 NA NA -0.36931638 NA NA -0.94483074 NA 0.57463693 NA NA -0.497485675 NA NA 0.19219593 NA NA -0.16100974 NA -0.448310745 NA NA 0.0357164221 NA NA -0.56824347 NA -0.2947213 -0.13451579 NA -0.510450265 NA NA -0.225973235 NA NA -0.402894515 NA -0.42822199 NA NA 0.1178561545 NA NA -0.4657355 NA NA -0.67367746 NA -0.31034823 NA NA -0.53567061 NA NA -0.290625095 NA -0.43994263 NA NA -0.30347112 NA NA -0.342144515 NA NA -0.41779622 NA 0.0803972685 NA NA -0.184313115 NA NA 0.090496965
"567" "2" "WALKING" NA NA NA -0.12029202 NA 0.053939651 NA NA -0.366025745 NA NA -0.983335735 NA 0.48878642 NA NA -0.52197164 NA NA -0.03313264 NA NA -0.46212439 NA -0.45314129 NA NA -0.138784145 NA NA -0.627743385 NA -0.27083037 -0.14753214 NA -0.477159485 NA NA -0.186247295 NA NA -0.43340983 NA -0.40896755 NA NA 0.1100099495 NA NA -0.488156665 NA NA -0.71595683 NA -0.29605776 NA NA -0.43026675 NA NA -0.245167915 NA -0.78818615 0.18051065 NA -0.109516575 NA NA -0.260748105 NA NA -0.446482205 NA 0.0953045265 NA NA -0.194947185 NA NA 0.213521439
"568" "2" "WALKING" NA NA NA -0.062244884 NA 0.1200987895 NA NA -0.374907755 NA NA -0.97045654 NA -0.16019934 0.025165612 NA -0.509758385 NA NA 0.01114651 NA NA -0.546236135 NA -0.551436785 NA NA -0.06008365 NA NA -0.650276055 NA NA -0.10517233 NA -0.456653835 NA NA -0.0440913845 NA NA -0.42417942 NA -0.3423694 NA NA 0.089583203 NA NA -0.477346645 NA NA -0.71537536 NA -0.284960495 NA NA -0.512272945 NA NA -0.291712405 NA -0.70532017 0.15378782 NA -0.2094090295 NA NA -0.35678529 NA NA -0.498913085 NA 0.11434251 NA NA -0.142665715 NA NA 0.145788775
"569" "2" "WALKING" NA NA -0.031333103 NA NA 0.00597728385 NA NA -0.36399645 NA -0.97021213 -0.87786325 NA 0.074397351 NA NA -0.362165845 NA NA 0.136597807 NA 0.141075935 NA NA -0.543266245 NA NA -0.01367273 NA NA -0.62024796 NA -0.338078475 NA NA -0.41356828 NA NA -0.066745625 NA -0.67831737 NA NA -0.494604825 NA NA 0.091237899 NA NA -0.62413676 NA -0.3463378 NA NA -0.419242155 NA NA -0.460813435 NA -0.49514635 -0.3628841 NA -0.65198203 NA NA -0.1107244475 NA NA -0.357627805 NA -0.037934743 NA NA 0.1052453995 NA NA -0.3191173 NA NA 0.24955438
"570" "2" "WALKING" NA NA -0.019450117 NA NA -0.0717305825 NA NA -0.345197945 NA -0.97823368 -0.87760481 NA 0.071119393 NA NA -0.412335105 NA NA 0.0280352705 NA 0.10279815 NA NA -0.59868393 NA NA 0.0157850065 NA NA -0.64319858 NA -0.318260705 NA NA -0.426274375 NA NA -0.102584879 NA -0.69917633 -0.39265252 NA -0.469804515 NA NA 0.092452489 NA NA -0.521157465 NA -0.372963375 NA NA -0.394910755 NA NA -0.646724625 NA NA -0.27044971 NA -0.595045865 NA NA -0.29175976 NA NA -0.34379881 NA 0.016281299 NA NA 0.098767615 NA NA -0.29687932 NA NA 0.16427244
"571" "2" "WALKING" NA NA -0.0291782525 NA NA -0.01873815405 NA NA -0.355044515 NA NA -0.98533382 NA -0.0062551625 NA NA -0.38402524 NA NA -0.02128338 NA 0.16502799 NA NA -0.43923178 NA NA 0.0422652535 NA NA -0.62588676 NA -0.295146155 NA NA -0.491367545 NA NA -0.187829995 NA -0.67684454 -0.37639019 NA -0.47884263 NA NA 0.0561723135 NA NA -0.369174545 NA -0.36293152 NA NA -0.43877874 NA NA -0.6112505 NA NA -0.19827899 NA -0.42940184 NA NA -0.155027715 NA NA -0.32862699 NA -0.046907812 -0.47229729 NA 0.073156986 NA NA -0.16622979 NA NA 0.07660141335
"572" "2" "WALKING" NA NA -0.0072225043 NA NA -0.0738437395 NA NA -0.35516046 NA NA -0.95530111 NA 0.005781959 NA NA -0.39214405 NA NA -0.037154735 NA 0.15714125 -0.71640696 NA -0.46192092 NA NA -0.1317261935 NA NA -0.609975235 NA -0.333161875 NA NA -0.48305283 NA NA -0.20570596 NA NA -0.41209488 NA -0.459232065 NA NA 0.08009494855 NA NA -0.43711207 NA -0.36625203 NA NA -0.464833835 NA NA -0.420624245 NA NA -0.29683389 NA -0.460997565 NA NA 0.01947888245 NA NA -0.31671657 NA 0.02051198 -0.46474511 NA 0.033629464 NA NA -0.14851346 NA NA 0.0703081695
"573" "2" "WALKING" NA NA 0.0077234474 NA NA -0.048642765 NA NA -0.3608328 NA NA -0.93823857 NA 0.0921245175 NA NA -0.46572833 NA NA 0.124674265 NA 0.090359188 -0.71845475 NA -0.60473004 NA NA -0.1292843105 NA NA -0.602464445 NA -0.37187814 NA NA -0.512749395 NA NA 0.02196087 NA NA -0.27367494 NA -0.392564065 NA NA 0.0902654815 NA NA -0.432505595 NA -0.4904868 -0.64967991 NA -0.45972627 NA NA -0.4861527 NA NA -0.289102395 NA -0.70701308 NA NA -0.316075545 NA NA -0.341171745 NA NA -0.4817926 NA -0.075747359 NA NA -0.31028135 NA NA 0.0778075845
"574" "2" "WALKING" NA NA -0.021806697 -0.048164595 NA -0.039972435 NA NA -0.358783915 NA NA -0.907079205 NA 0.073364375 NA NA -0.449096985 NA NA 0.14913597 NA NA -0.25754487 NA -0.571459485 NA NA 0.034060379 NA NA -0.60039953 NA -0.26536176 NA NA -0.5194303 NA NA -0.001578995 NA NA -0.36802533 NA -0.419518935 NA NA 0.07279023635 NA NA -0.49225796 NA -0.38016539 -0.67732994 NA -0.388940225 NA NA -0.491715345 NA NA -0.28992228 NA -0.54724639 NA NA 0.1015993895 NA NA -0.362654135 NA NA -0.4580292 NA -0.041419705 NA NA -0.29625526 NA NA 0.066071924
"575" "2" "WALKING" NA 0.24748304 NA -0.130802745 NA NA -0.037954735 NA NA -0.08804147 NA -0.98595434 -0.93014459 NA 0.257617785 NA NA -0.409358655 NA NA -0.14586206 NA -0.53118891 NA NA -0.29841465 NA NA -0.6025891 NA NA -0.099399058 NA -0.11727795 NA NA -0.45676231 NA NA -0.582313415 NA -0.43778344 -0.24824541 NA -0.36062197 NA NA -0.394632105 NA NA -0.467617675 NA -0.689078635 NA NA -0.756923 NA NA -0.424691995 NA NA -0.3254291 NA 0.113585775 NA NA -0.56803652 NA NA -0.448981615 NA -0.43335633 NA NA -0.31008517 NA NA -0.591677575 NA NA
"576" "2" "WALKING" NA 0.28930445 NA -0.034995546 NA NA -0.01705937955 NA NA -0.0547028075 NA NA -0.93936051 NA 0.1471274095 NA NA -0.37544227 NA NA -0.046656745 NA -0.76357626 0.015721467 NA -0.052898065 NA NA -0.53174694 NA NA -0.100701045 NA -0.155995635 NA NA -0.50702278 NA NA -0.60640084 NA NA -0.21686932 NA -0.36843006 NA NA -0.446729885 NA NA -0.50915595 NA -0.68320728 NA NA -0.7657182 NA NA -0.52929692 NA NA -0.41022245 NA 0.195749095 NA NA -0.549566105 NA NA -0.33687545 NA -0.27552472 -0.60147953 NA -0.41893344 NA NA -0.61273885 NA NA
"577" "2" "WALKING" NA 0.213822015 NA -0.098278843 NA NA 0.003820041 NA NA -0.0634540465 NA NA -0.94383366 NA 0.2272751875 NA NA -0.366754425 NA NA -0.10337908 NA -0.40714449 NA NA -0.0520914025 NA NA -0.556639195 NA NA -0.072464775 NA -0.113413185 NA NA -0.519755285 NA NA -0.61516588 NA -0.24134953 -0.22036023 NA -0.306851185 NA NA -0.436156145 NA NA -0.494577295 NA -0.71530485 NA NA -0.76185908 NA NA -0.438467365 NA NA -0.34948177 NA 0.14656028 NA NA -0.420785245 NA NA -0.36524119 NA -0.47578587 -0.56123607 NA -0.298236095 NA NA -0.64889537 NA NA
"578" "2" "WALKING" NA 0.213058915 NA NA -0.33335296 NA -0.057038807 NA NA -0.0682967855 NA NA -0.93260504 NA -0.039966848 NA NA -0.437017905 NA NA -0.1163145 NA NA 0.0075428455 NA -0.178735259 NA NA -0.62772609 NA NA -0.070338508 NA -0.19233501 -0.32560604 NA -0.499209025 NA NA -0.542911725 NA NA -0.245625715 NA -0.50983202 NA NA -0.441946875 NA NA -0.43421627 NA NA -0.51238022 NA -0.708251035 NA NA -0.57569416 NA NA -0.37910732 NA 0.12910862 -0.66998997 NA -0.62818638 NA NA -0.359481055 NA NA -0.56820367 NA -0.40970319 NA NA -0.674501905 NA NA
"579" "2" "WALKING" NA 0.282048465 NA NA -0.27154102 NA 0.03266226205 NA NA -0.0727769775 NA NA -0.85697947 NA 0.28540964 -0.069431009 NA -0.406636105 NA NA -0.18718056 NA NA 0.000919608499999999 NA -0.14423158 NA NA -0.674771735 NA NA -0.15307983 NA NA -0.37602572 NA -0.40560026 NA NA -0.57400534 NA NA -0.157273099 NA -0.33358224 0.022894619 NA -0.62022097 NA NA -0.402017485 NA NA -0.42528674 NA -0.753251565 NA NA -0.651396835 NA NA -0.496162285 NA NA -0.39733421 NA -0.560954725 NA NA -0.450246825 NA NA -0.541131795 NA -0.36192518 NA NA -0.69449684 NA NA
"580" "2" "WALKING" NA 0.209111525 NA NA -0.31833271 NA -0.028233283 NA NA -0.070975731 NA NA -0.919816925 NA 0.056931277 -0.04266395 NA -0.428853125 NA NA -0.0915177535 NA NA 0.01636548145 NA -0.0092004015 NA NA -0.647974365 NA NA -0.127147689 NA NA -0.33296119 NA -0.38866863 NA NA -0.529419535 NA NA -0.13535464 NA -0.41317211 NA NA -0.50336062 NA NA -0.41051285 NA NA -0.44692134 NA -0.74337178 NA NA -0.512391005 NA NA -0.50115177 NA 0.10955176 -0.62404568 NA -0.531419945 NA NA -0.42192421 NA NA -0.58894702 NA -0.35774683 NA NA -0.69046089 NA NA
"581" "2" "WALKING" NA 0.28751553 NA -0.058462756 NA NA -0.0308894925 NA NA -0.062947945 NA NA -0.92131635 NA -0.1014166755 NA NA -0.42323638 NA NA -0.164688935 NA -0.65300139 -0.0062406188 NA -0.18889217 NA NA -0.57370318 NA NA -0.1393277035 NA -0.19962581 NA NA -0.564605655 NA NA -0.551977375 NA NA -0.1721088 NA -0.38055277 NA NA -0.444121815 NA NA -0.515254405 NA -0.73180352 -0.49803058 NA -0.74572644 NA NA -0.535939635 NA NA -0.470704135 NA 0.1169208255 NA NA -0.464180995 NA NA -0.43450859 NA NA -0.55961285 NA -0.366834595 NA NA -0.59147227 NA NA
"582" "2" "WALKING" NA 0.22415833 NA -0.11179085 -0.36489253 NA -0.0070170101 NA NA -0.0672264405 NA NA -0.946175285 NA 0.080153208 NA NA -0.442584175 NA NA -0.3177731885 NA NA 0.16966944 NA -0.1983938645 NA NA -0.60167254 NA NA -0.13440245 NA -0.18524783 -0.36054097 NA -0.561269685 NA NA -0.561655765 NA NA -0.23389215 NA -0.37928843 NA NA -0.392148795 NA NA -0.453427455 NA NA -0.48667358 NA -0.716066125 NA NA -0.57966149 NA NA -0.435164315 NA -0.0089936221 NA NA -0.478473925 NA NA -0.41686667 NA NA -0.52897079 NA -0.30949423 NA NA -0.66540164 NA NA
"583" "2" "WALKING" NA 0.28309863 NA -0.11877561 -0.34684302 NA -0.002696748 NA NA -0.0747797255 NA NA -0.88505123 NA -0.16657159 NA NA -0.40793306 NA NA -0.2736928 NA NA 0.1927774 NA -0.0826376085 NA NA -0.590880425 NA NA -0.14684159 NA -0.1506328 NA NA -0.582693295 NA NA -0.536794115 NA NA -0.20212692 NA -0.342532005 NA NA -0.426537395 NA NA -0.452580005 NA -0.72292721 -0.4378026 NA -0.72660034 NA NA -0.682870995 NA NA -0.45819523 NA -0.17274192 NA NA -0.44915413 NA NA -0.453989925 NA NA -0.54435472 NA -0.24946971 NA NA -0.601188185 NA NA
"584" "2" "WALKING" NA NA NA -0.13179492 NA NA -0.0445695585 NA NA -0.11620288 NA -0.9755945 NA NA -0.0182967725 NA NA -0.337163765 NA -0.39986007 -0.4460487 NA -0.472866455 NA NA -0.017561276 NA NA -0.58762945 NA -0.60905739 NA NA -0.137019955 NA NA -0.47925771 NA NA -0.57826246 NA -0.42120272 NA NA -0.299906855 NA NA -0.487880085 NA -0.53302239 NA NA -0.737156855 NA NA -0.699477 NA NA -0.61370443 NA -0.31447158 NA NA 0.11217322105 NA NA -0.342744335 NA -0.21462969 -0.42330142 NA -0.464443555 NA NA -0.34777641 NA NA -0.59322791 NA 0.13019256
"585" "2" "WALKING" NA NA NA -0.11604239 NA NA -0.0029311835 NA NA -0.1032177 NA -0.9791566 NA NA -0.1105307365 NA NA -0.35614089 NA -0.25001026 -0.33381619 NA -0.62916285 NA NA 0.039756794 NA NA -0.63031128 NA -0.66744391 NA NA -0.175955485 NA NA -0.48350932 NA NA -0.58480201 NA -0.38909958 NA NA -0.298103235 NA NA -0.45523539 NA -0.58860432 -0.46859439 NA -0.724335975 NA NA -0.731061765 NA NA -0.676632775 NA -0.36089418 NA NA 0.038427656 NA NA -0.15648872 NA NA -0.42083058 NA -0.36932843 NA NA -0.26020917 NA NA -0.572019435 NA 0.14104823
"586" "2" "WALKING" NA 0.16085356 NA -0.094032446 NA NA -0.0176681011 NA NA -0.0858374565 NA -0.967438255 NA NA -0.0477193255 NA NA -0.417092495 NA NA -0.53590844 NA -0.573922285 NA NA -0.262773965 NA NA -0.6314751 NA -0.58543395 NA NA -0.1747490615 NA NA -0.42110672 NA NA -0.58606799 NA -0.45110228 NA NA -0.350930245 NA NA -0.43659222 NA -0.50296667 -0.48723675 NA -0.726850775 NA NA -0.69711001 NA NA -0.64569057 NA -0.38980875 NA NA 0.076879666 NA NA -0.486548025 NA NA -0.45420686 NA -0.360834275 NA NA -0.30183598 NA NA -0.56915561 NA -0.078293484
"587" "2" "WALKING" NA NA NA -0.0711047305 NA NA -0.001055678 NA -0.36639568 NA NA -0.937294985 NA NA 0.16608508 NA NA -0.41645026 NA 0.20796953 NA NA -0.43290056 NA NA -0.0592650815 NA 0.0050799641 NA NA -0.608024795 NA NA -0.084801767 NA NA -0.46317789 NA -0.1024238592 NA NA -0.44255639 NA NA -0.249878645 NA 0.050974006 -0.27870719 NA -0.679113925 NA NA -0.67970864 NA NA -0.67956253 NA -0.57326979 NA NA -0.404870505 NA NA 0.179334704 NA NA -0.61639837 NA -0.290524115 NA NA -0.40708485 NA NA -0.261206415 NA -0.28304782 -0.63769666 NA 0.0751925025
"588" "2" "WALKING" NA NA NA -0.079088197 NA NA -0.0485152773 NA -0.33758462 NA NA -0.960600225 NA NA 0.331239695 NA NA -0.45513625 NA 0.2320652895 NA NA -0.484075115 NA NA 0.029510292 NA -0.033759713 -0.69078269 NA -0.653936015 NA NA -0.0707917595 NA NA -0.49538454 NA -0.283803695 NA NA -0.410371735 NA NA -0.339985935 NA NA -0.44738411 NA -0.487789825 NA NA -0.64092758 NA NA -0.736468405 NA -0.61978593 NA NA -0.3365244 NA NA 0.22039958 NA NA -0.50591799 NA -0.335223015 NA NA -0.49137084 NA NA -0.35262688 NA -0.29103655 -0.61966952 NA 0.152048245
"589" "2" "WALKING" NA NA NA -0.108438163 NA NA -0.05813722395 NA -0.34204157 NA NA -0.961249065 NA NA 0.1514772125 NA NA -0.40436121 NA -0.122173585 NA NA -0.588225655 NA NA -0.102914835 NA -0.15602748 -0.64221304 NA -0.627113085 NA NA -0.1266294235 NA NA -0.53508953 NA -0.29308137 NA NA -0.5171603 NA NA -0.403644695 NA NA -0.39294931 NA -0.556769895 NA NA -0.66062775 NA NA -0.7206709 NA -0.63826767 -0.47778668 NA -0.35213087 NA NA 0.15276336 NA NA -0.491452895 NA -0.359383835 NA NA -0.466126695 NA NA -0.304836035 NA NA -0.63853878 NA 0.0166625625
"590" "2" "WALKING" NA NA NA -0.1394153 NA NA 0.0102214 NA -0.3451352 -0.14973037 NA -0.967466125 NA NA 0.0083166165 NA NA -0.368270045 NA -0.26798876 NA NA -0.59720535 NA NA -0.076283784 NA NA -0.6109717 NA -0.59988796 NA NA -0.091546984 NA NA -0.503829585 NA -0.26918231 NA NA -0.47997804 NA NA -0.29636477 NA NA -0.56798146 NA -0.58609189 NA NA -0.710134735 NA NA -0.706430955 NA -0.36888222 -0.59229462 NA -0.42880325 NA NA 0.14872979 NA NA -0.43296116 NA -0.37520305 NA NA -0.52272846 NA NA -0.20607079 NA NA -0.59442796 NA 0.062796648
"591" "2" "WALKING" NA NA NA -0.11716024 NA NA 0.057502824 NA -0.34601613 -0.126181 NA -0.900038335 NA NA 0.1796017405 NA NA -0.384531695 NA 0.11349632 NA NA -0.671259375 NA NA -0.212178775 NA NA -0.63446867 NA -0.551790775 NA NA -0.096448804 NA NA -0.45039838 NA -0.35469198 -0.60764411 NA -0.476464735 NA NA -0.23555153 NA NA -0.3323389 NA -0.54097866 NA NA -0.739911885 NA NA -0.71064585 NA NA -0.42331971 NA -0.383274395 NA NA 0.19940332 NA NA -0.46991815 NA -0.25885017 NA NA -0.550723655 NA NA -0.24647192 NA NA -0.61083134 NA 0.180659215
"592" "2" "WALKING" NA NA NA -0.0642060745 NA NA -0.01200117 NA NA -0.11844362 NA -0.97437364 NA NA 0.0630238825 NA NA -0.382091255 NA -0.080600629 NA NA -0.59889696 NA NA -0.31925776 NA NA -0.59089108 NA -0.546355015 NA NA -0.16663945 NA NA -0.448386125 NA -0.35456517 -0.58810201 NA -0.44514945 NA NA -0.328577105 NA NA -0.422380045 NA -0.4604992 NA NA -0.745327655 NA NA -0.725591415 NA NA -0.54353474 NA -0.297181595 NA NA 0.248054665 NA NA -0.40383901 NA -0.35587484 -0.45060956 NA -0.526284205 NA NA -0.387021545 NA NA -0.591652155 NA 0.1275319745
